"","RECORDING_SESSION_LABEL","sentence","CURRENT_FIX_INDEX","CURRENT_FIX_INTEREST_AREA_INDEX","CURRENT_FIX_INTEREST_AREA_RUN_ID","CURRENT_FIX_X"
"1781","gcl",101,"4","3","1","343.3"
"1782","gcl",102,"4","4","1","354.7"
"1783","gcl",103,"6","3","1","402.8"
"1784","gcl",104,"5","3","1","398.6"
"1785","gcl",105,"5","4","1","401.7"
"1786","gcl",106,"8","3","1","522.4"
"1787","gcl",107,"4","4","1","617.5"
"1788","gcl",108,"7","3","1","542.6"
"1789","gcl",109,"5","3","1","412"
"1790","gcl",110,"5","3","1","386.5"
"1791","gcl",111,"4","4","1","457.5"
"1792","gcl",112,"5","3","1","498.9"
"1793","gcl",113,"4","3","1","419.2"
"1794","gcl",114,"5","3","1","449.1"
"1795","gcl",115,"9","4","1","567.2"
"1796","gcl",116,"4","3","1","303.9"
"1797","gcl",117,"8","4","1","437.3"
"1798","gcl",118,"9","4","1","419.4"
"1799","gcl",119,"12","3","1","490.6"
"1800","gcl",120,"6","4","1","410.1"
"1801","guanxj",1,"5","4","1","481.5"
"1802","guanxj",2,"6","3","1","399.1"
"1803","guanxj",3,"3","4","1","354.9"
"1804","guanxj",4,"4","4","1","359.8"
"1805","guanxj",5,"6","4","1","502.9"
"1806","guanxj",6,"4","4","1","438"
"1807","guanxj",7,"3","3","1","345.7"
"1808","guanxj",8,"5","3","1","410.3"
"1809","guanxj",9,"4","4","1","422.8"
"1810","guanxj",10,"4","3","1","391.6"
"1811","guanxj",11,"4","3","1","388.3"
"1812","guanxj",12,"4","3","1","335.4"
"1813","guanxj",13,"7","3","1","513.6"
"1814","guanxj",14,"4","4","1","390.3"
"1815","guanxj",15,"7","3","1","524.9"
"1816","guanxj",16,"6","4","1","491.1"
"1817","guanxj",17,"7","3","1","512.8"
"1818","guanxj",18,"8","4","1","593"
"1819","guanxj",19,"3","3","1","317.3"
"1820","guanxj",20,"5","3","1","430.2"
"1821","guanxj",21,"3","3","1","390.3"
"1822","guanxj",22,"7","3","1","516.2"
"1823","guanxj",23,"6","3","1","414.2"
"1824","guanxj",24,"7","4","1","523.3"
"1825","guanxj",25,"5","3","1","410.3"
"1826","guanxj",26,"7","4","1","544.4"
"1827","guanxj",27,"6","3","1","475.4"
"1828","guanxj",28,"5","3","1","371.4"
"1829","guanxj",29,"4","3","1","388.9"
"1830","guanxj",30,"3","3","1","285.8"
"1831","guanxj",31,"3","3","1","309.6"
"1832","guanxj",32,"6","3","1","559.3"
"1833","guanxj",33,"5","3","1","448.6"
"1834","guanxj",34,"7","3","1","578.5"
"1835","guanxj",35,"4","3","1","371.7"
"1836","guanxj",36,"4","3","1","436"
"1837","guanxj",37,"5","4","1","506.6"
"1838","guanxj",38,"11","3","1","481"
"1839","guanxj",39,"3","3","1","273.4"
"1840","guanxj",40,"4","4","1","429.2"
"1841","guanxj",41,"6","3","1","470.6"
"1842","guanxj",42,"5","3","1","523.2"
"1843","guanxj",43,"5","3","1","405.8"
"1844","guanxj",44,"4","3","1","376.2"
"1845","guanxj",45,"6","3","1","488"
"1846","guanxj",46,"6","4","1","565.4"
"1847","guanxj",47,"4","3","1","364.4"
"1848","guanxj",48,"6","4","1","527.2"
"1849","guanxj",49,"4","4","1","372.4"
"1850","guanxj",50,"7","3","1","476.2"
"1851","guanxj",51,"9","3","1","578.3"
"1852","guanxj",52,"7","3","1","510.6"
"1853","guanxj",53,"5","3","1","465.7"
"1854","guanxj",54,"5","3","1","478.1"
"1855","guanxj",55,"5","3","1","379.7"
"1856","guanxj",56,"7","3","1","552.1"
"1857","guanxj",57,"6","4","1","530.1"
"1858","guanxj",58,"3","4","1","380.2"
"1859","guanxj",59,"4","3","1","351.7"
"1860","guanxj",60,"5","3","1","440.1"
"1861","guanxj",61,"6","4","1","497.4"
"1862","guanxj",62,"6","3","1","510.3"
"1863","guanxj",63,"5","3","1","476.1"
"1864","guanxj",64,"6","3","1","482.4"
"1865","guanxj",65,"8","3","1","509.5"
"1866","guanxj",66,"4","4","1","416.3"
"1867","guanxj",67,"5","4","1","424.5"
"1868","guanxj",68,"4","4","1","400.5"
"1869","guanxj",69,"4","3","1","339"
"1870","guanxj",70,"4","3","1","445.4"
"1871","guanxj",71,"6","4","1","535.3"
"1872","guanxj",72,"6","4","1","455.6"
"1873","guanxj",73,"7","4","1","604.8"
"1874","guanxj",74,"4","4","1","361"
"1875","guanxj",75,"6","4","1","558.3"
"1876","guanxj",76,"4","4","1","496.6"
"1877","guanxj",77,"7","3","1","539.1"
"1878","guanxj",78,"5","3","1","477.4"
"1879","guanxj",79,"6","3","1","487"
"1880","guanxj",80,"6","3","1","451.3"
"1881","guanxj",81,"7","3","1","532.7"
"1882","guanxj",82,"6","3","1","472.6"
"1883","guanxj",83,"5","4","1","445.9"
"1884","guanxj",84,"7","3","1","546"
"1885","guanxj",85,"8","4","1","569.6"
"1886","guanxj",86,"6","3","1","549"
"1887","guanxj",87,"5","3","1","315.3"
"1888","guanxj",88,"3","4","1","368.5"
"1889","guanxj",89,"10","3","1","452.4"
"1890","guanxj",90,"6","3","1","553.8"
"1891","guanxj",91,"5","3","1","415.4"
"1892","guanxj",92,"4","4","1","405.4"
"1893","guanxj",93,"6","4","1","564.4"
"1894","guanxj",94,"4","4","1","322.1"
"1895","guanxj",95,"6","3","1","497.9"
"1896","guanxj",96,"3","3","1","317.6"
"1897","guanxj",97,"4","4","1","400.7"
"1898","guanxj",98,"4","3","1","409.3"
"1899","guanxj",99,"4","3","1","385.6"
"1900","guanxj",100,"5","3","1","446.7"
"1901","guanxj",101,"3","3","1","336.1"
"1902","guanxj",102,"3","3","1","349.1"
"1903","guanxj",103,"1","4","1","444"
"1904","guanxj",104,"4","3","1","392.7"
"1905","guanxj",105,"7","4","1","396.2"
"1906","guanxj",106,"7","4","1","546.3"
"1907","guanxj",107,"4","3","1","416.7"
"1908","guanxj",108,"7","3","1","550.1"
"1909","guanxj",109,"4","3","1","404.2"
"1910","guanxj",110,"5","4","1","420.2"
"1911","guanxj",111,"4","3","1","423.8"
"1912","guanxj",112,"6","4","1","539.7"
"1913","guanxj",113,"5","4","1","473.3"
"1914","guanxj",114,"5","3","1","422.6"
"1915","guanxj",115,"6","4","1","534.6"
"1916","guanxj",116,"3","3","1","304.3"
"1917","guanxj",117,"6","4","1","441.3"
"1918","guanxj",118,"5","3","1","413.9"
"1919","guanxj",119,"5","3","1","458"
"1920","guanxj",120,"4","4","1","392.8"
"1921","guohy",1,"6","3","1","452.2"
"1922","guohy",2,"7","3","1","418.7"
"1923","guohy",3,"4","3","1","333.1"
"1924","guohy",4,"6","3","1","331.2"
"1925","guohy",5,"8","3","1","458.9"
"1926","guohy",6,"6","3","1","402.6"
"1927","guohy",7,"7","3","1","342.8"
"1928","guohy",8,"10","4","1","438.5"
"1929","guohy",9,"7","4","1","431.3"
"1930","guohy",10,"9","3","1","388.1"
"1931","guohy",11,"5","3","1","395.1"
"1932","guohy",12,"5","4","1","369.9"
"1933","guohy",13,"8","3","1","494.7"
"1934","guohy",14,"4","3","1","381.8"
"1935","guohy",15,"9","3","1","550.3"
"1936","guohy",16,"6","3","1","465.8"
"1937","guohy",17,"7","3","1","492.2"
"1938","guohy",18,"10","3","1","575.5"
"1939","guohy",19,"4","3","1","315.5"
"1940","guohy",20,"5","3","1","431.3"
"1941","guohy",21,"5","3","1","394.4"
"1942","guohy",22,"9","3","1","519.6"
"1943","guohy",23,"6","3","1","404.2"
"1944","guohy",24,"6","3","1","512.1"
"1945","guohy",25,"5","3","1","394.8"
"1946","guohy",26,"7","3","1","506.1"
"1947","guohy",27,"8","4","1","497.4"
"1948","guohy",28,"5","3","1","380.1"
"1949","guohy",29,"6","4","1","419.6"
"1950","guohy",30,"6","4","1","317.6"
"1951","guohy",31,"6","3","1","289.7"
"1952","guohy",32,"8","3","1","590"
"1953","guohy",33,"5","3","1","432.1"
"1954","guohy",34,"10","3","1","591.4"
"1955","guohy",35,"5","4","1","391.7"
"1956","guohy",36,"7","4","1","462.6"
"1957","guohy",37,"8","4","1","507.5"
"1958","guohy",38,"9","3","1","483.3"
"1959","guohy",39,"3","3","1","263.5"
"1960","guohy",40,"5","3","1","392.5"
"1961","guohy",41,"7","3","1","463.2"
"1962","guohy",42,"10","3","1","538.6"
"1963","guohy",43,"8","4","1","421.7"
"1964","guohy",44,"6","3","1","375.3"
"1965","guohy",45,"9","4","1","492.1"
"1966","guohy",46,"10","4","1","566.2"
"1967","guohy",47,"6","3","2","363.3"
"1968","guohy",48,"7","3","1","503.9"
"1969","guohy",49,"6","3","1","338.3"
"1970","guohy",50,"10","3","1","477.2"
"1971","guohy",51,"12","4","1","593.8"
"1972","guohy",52,"9","4","1","533.6"
"1973","guohy",53,"7","4","1","495.8"
"1974","guohy",54,"7","4","1","513.2"
"1975","guohy",55,"5","3","1","376.3"
"1976","guohy",56,"7","4","1","572.6"
"1977","guohy",57,"7","3","1","422.1"
"1978","guohy",58,"6","3","1","322.7"
"1979","guohy",59,"4","3","1","360"
"1980","guohy",60,"7","3","1","439.6"
"1981","guohy",61,"8","3","1","486.2"
"1982","guohy",62,"13","3","1","506.4"
"1983","guohy",63,"6","4","1","497.7"
"1984","guohy",64,"7","3","1","487.3"
"1985","guohy",65,"12","3","1","519.3"
"1986","guohy",66,"6","3","1","320.6"
"1987","guohy",67,"7","4","1","436.2"
"1988","guohy",68,"4","3","1","358.4"
"1989","guohy",69,"5","4","1","368.1"
"1990","guohy",70,"6","3","1","435.4"
"1991","guohy",71,"7","3","1","515.1"
"1992","guohy",72,"10","3","1","432.4"
"1993","guohy",73,"10","4","1","600.7"
"1994","guohy",74,"5","4","1","377.1"
"1995","guohy",75,"16","4","1","561"
"1996","guohy",76,"7","4","1","511.5"
"1997","guohy",77,"7","3","1","552.8"
"1998","guohy",78,"5","3","1","486.5"
"1999","guohy",79,"7","3","1","466.3"
"2000","guohy",80,"9","3","1","440.7"
"2001","guohy",81,"7","3","1","548.1"
"2002","guohy",82,"9","3","1","454.6"
"2003","guohy",83,"5","3","1","404.6"
"2004","guohy",84,"8","3","1","558.7"
"2005","guohy",85,"7","4","1","558.6"
"2006","guohy",86,"8","4","1","557.2"
"2007","guohy",87,"5","4","1","352.6"
"2008","guohy",88,"6","3","1","290.9"
"2009","guohy",89,"13","4","1","459.5"
"2010","guohy",90,"7","3","1","523.3"
"2011","guohy",91,"7","4","1","450.4"
"2012","guohy",92,"6","3","1","378.4"
"2013","guohy",93,"9","3","1","540.5"
"2014","guohy",94,"3","3","1","314.3"
"2015","guohy",95,"8","3","1","501.7"
"2016","guohy",96,"4","3","1","329.3"
"2017","guohy",97,"6","3","1","357.1"
"2018","guohy",98,"4","4","1","559.6"
"2019","guohy",99,"8","4","1","422.7"
"2020","guohy",100,"8","4","1","456.5"
"2021","guohy",101,"7","3","1","335.2"
"2022","guohy",102,"5","3","1","328.2"
"2023","guohy",103,"8","3","1","388.3"
"2024","guohy",104,"5","4","1","437.3"
"2025","guohy",105,"5","4","1","393.2"
"2026","guohy",106,"11","3","1","497.8"
"2027","guohy",107,"12","4","1","432.1"
"2028","guohy",108,"8","4","1","567.5"
"2029","guohy",109,"10","4","1","447.6"
"2030","guohy",110,"8","3","1","408.6"
"2031","guohy",111,"7","4","1","488.2"
"2032","guohy",112,"8","3","1","506.2"
"2033","guohy",113,"7","4","1","495.3"
"2034","guohy",114,"15","4","1","479.2"
"2035","guohy",115,"11","4","1","542.9"
"2036","guohy",116,"5","3","1","304.3"
"2037","guohy",117,"7","3","1","389"
"2038","guohy",118,"13","3","1","405.2"
"2039","guohy",119,"12","3","1","469.3"
"2040","guohy",120,"6","3","1","350.5"
"2041","guomq",1,"5","3","1","427.9"
"2042","guomq",2,"5","3","1","387.6"
"2043","guomq",3,"3","3","1","319.3"
"2044","guomq",4,"3","3","1","316.3"
"2045","guomq",5,"7","3","1","472.4"
"2046","guomq",6,"5","3","1","404"
"2047","guomq",7,"5","4","1","396.1"
"2048","guomq",8,"5","3","1","391.5"
"2049","guomq",9,"4","3","1","386.2"
"2050","guomq",10,"4","3","1","389.8"
"2051","guomq",11,"5","3","1","397.5"
"2052","guomq",12,"4","4","1","360.2"
"2053","guomq",13,"5","3","1","490.4"
"2054","guomq",14,"4","3","1","366.2"
"2055","guomq",15,"7","3","1","533.1"
"2056","guomq",16,"6","3","1","471.4"
"2057","guomq",17,"7","4","1","529.5"
"2058","guomq",18,"8","3","1","592.4"
"2059","guomq",19,"4","3","1","315.5"
"2060","guomq",20,"5","3","1","428.9"
"2061","guomq",21,"5","4","1","422.8"
"2062","guomq",22,"7","3","1","493.2"
"2063","guomq",23,"4","3","1","391.4"
"2064","guomq",24,"6","3","1","498.5"
"2065","guomq",25,"5","4","1","423.9"
"2066","guomq",26,"6","3","1","511.1"
"2067","guomq",27,"5","3","1","488.3"
"2068","guomq",28,"5","3","1","364.9"
"2069","guomq",29,"6","3","1","396.7"
"2070","guomq",30,"4","3","1","282.1"
"2071","guomq",31,"3","3","1","308.6"
"2072","guomq",32,"7","3","1","592.6"
"2073","guomq",33,"5","3","1","427.5"
"2074","guomq",34,"5","3","1","584"
"2075","guomq",35,"4","3","1","350.3"
"2076","guomq",36,"6","3","1","447.2"
"2077","guomq",37,"6","3","1","476.1"
"2078","guomq",38,"8","3","1","481.7"
"2079","guomq",39,"3","4","1","292.4"
"2080","guomq",40,"4","3","1","401"
"2081","guomq",41,"6","3","1","455.2"
"2082","guomq",42,"7","3","1","540.1"
"2083","guomq",43,"4","3","1","388.2"
"2084","guomq",44,"5","3","1","375.7"
"2085","guomq",45,"7","3","1","462"
"2086","guomq",46,"7","3","1","552"
"2087","guomq",47,"5","4","1","396.9"
"2088","guomq",48,"7","3","1","492.4"
"2089","guomq",49,"4","3","1","341.3"
"2090","guomq",50,"6","3","1","458.3"
"2091","guomq",51,"8","3","1","579.6"
"2092","guomq",52,"6","4","1","561.4"
"2093","guomq",53,"6","3","1","473.8"
"2094","guomq",54,"7","3","1","469.5"
"2095","guomq",55,"6","4","1","422.6"
"2096","guomq",56,"8","4","1","568.5"
"2097","guomq",57,"6","3","1","440.5"
"2098","guomq",58,"5","4","1","374.6"
"2099","guomq",59,"5","3","1","379.1"
"2100","guomq",60,"5","3","1","431.4"
"2101","guomq",61,"6","4","1","507.9"
"2102","guomq",62,"6","3","1","516"
"2103","guomq",63,"6","3","1","458.7"
"2104","guomq",64,"5","3","1","475.3"
"2105","guomq",65,"7","3","1","495"
"2106","guomq",66,"4","3","1","339.7"
"2107","guomq",67,"5","3","1","407.3"
"2108","guomq",68,"6","4","1","419.6"
"2109","guomq",69,"4","3","1","333.35"
"2110","guomq",70,"10","3","1","451.2"
"2111","guomq",71,"8","3","1","491.6"
"2112","guomq",72,"6","3","1","453"
"2113","guomq",73,"6","3","1","572"
"2114","guomq",74,"4","3","1","336.8"
"2115","guomq",75,"7","4","1","585.6"
"2116","guomq",76,"5","4","1","491.5"
"2117","guomq",77,"6","3","1","540.1"
"2118","guomq",78,"6","3","1","457.4"
"2119","guomq",79,"6","3","1","465.2"
"2120","guomq",80,"5","3","1","433.3"
"2121","guomq",81,"6","3","1","537.1"
"2122","guomq",82,"6","3","1","465.5"
"2123","guomq",83,"5","3","1","404"
"2124","guomq",84,"7","4","1","601.3"
"2125","guomq",85,"7","4","1","561.6"
"2126","guomq",86,"7","4","1","592.4"
"2127","guomq",87,"4","3","1","328.4"
"2128","guomq",88,"3","3","1","307.4"
"2129","guomq",89,"6","4","1","469.3"
"2130","guomq",90,"8","3","1","542.8"
"2131","guomq",91,"4","4","1","471.8"
"2132","guomq",92,"3","3","1","354.7"
"2133","guomq",93,"6","3","1","543.3"
"2134","guomq",94,"4","4","1","406.5"
"2135","guomq",95,"6","4","1","599.8"
"2136","guomq",96,"3","3","1","323.7"
"2137","guomq",97,"5","4","1","398.3"
"2138","guomq",98,"4","3","1","391.9"
"2139","guomq",99,"5","3","1","404.7"
"2140","guomq",100,"5","4","1","481.3"
"2141","guomq",101,"3","3","1","343.4"
"2142","guomq",102,"4","4","1","366.5"
"2143","guomq",103,"7","4","1","445.3"
"2144","guomq",104,"4","3","1","417.1"
"2145","guomq",105,"5","3","1","361.1"
"2146","guomq",106,"8","4","1","561.1"
"2147","guomq",107,"5","4","1","418.6"
"2148","guomq",108,"6","3","1","536.2"
"2149","guomq",109,"4","3","1","405.5"
"2150","guomq",110,"5","4","1","434.5"
"2151","guomq",111,"4","3","1","441"
"2152","guomq",112,"6","3","1","492.7"
"2153","guomq",113,"5","3","1","433.6"
"2154","guomq",114,"5","4","1","469.9"
"2155","guomq",115,"6","3","1","510.7"
"2156","guomq",116,"3","3","1","289"
"2157","guomq",117,"4","3","1","399.5"
"2158","guomq",118,"4","3","1","395.3"
"2159","guomq",119,"8","4","1","530"
"2160","guomq",120,"5","4","1","403.3"
"2161","guoxp",1,"8","3","1","429.9"
"2162","guoxp",2,"7","3","1","389.5"
"2163","guoxp",3,"3","3","1","345.3"
"2164","guoxp",4,"4","4","1","379"
"2165","guoxp",5,"6","3","1","467.1"
"2166","guoxp",6,"5","4","1","478"
"2167","guoxp",7,"5","4","1","361"
"2168","guoxp",8,"5","4","1","437.1"
"2169","guoxp",9,"5","3","1","389.3"
"2170","guoxp",10,"7","3","1","412"
"2171","guoxp",11,"5","3","1","387.6"
"2172","guoxp",12,"5","3","1","322.4"
"2173","guoxp",13,"6","3","1","505.8"
"2174","guoxp",14,"4","3","1","377.3"
"2175","guoxp",15,"8","3","1","524"
"2176","guoxp",16,"6","3","1","460.1"
"2177","guoxp",17,"7","3","1","504.5"
"2178","guoxp",18,"8","3","1","568.9"
"2179","guoxp",19,"4","3","1","344.4"
"2180","guoxp",20,"6","4","1","463"
"2181","guoxp",21,"5","3","1","393"
"2182","guoxp",22,"6","4","1","549"
"2183","guoxp",23,"6","3","1","387.7"
"2184","guoxp",24,"7","4","1","548.7"
"2185","guoxp",25,"8","3","1","415.8"
"2186","guoxp",26,"8","3","1","508"
"2187","guoxp",27,"7","3","1","479.1"
"2188","guoxp",28,"5","3","1","368.9"
"2189","guoxp",29,"5","3","1","389.5"
"2190","guoxp",30,"4","3","1","287.9"
"2191","guoxp",31,"4","3","1","313.8"
"2192","guoxp",32,"7","3","1","565.4"
"2193","guoxp",33,"5","3","1","442.8"
"2194","guoxp",34,"7","3","1","567"
"2195","guoxp",35,"6","4","1","395.1"
"2196","guoxp",36,"6","4","1","480.8"
"2197","guoxp",37,"7","3","1","470.4"
"2198","guoxp",38,"6","3","1","482.5"
"2199","guoxp",39,"4","4","1","285.7"
"2200","guoxp",40,"6","3","1","398.3"
"2201","guoxp",41,"7","4","1","498.6"
"2202","guoxp",42,"8","3","1","544.6"
"2203","guoxp",43,"8","4","1","459.5"
"2204","guoxp",44,"4","3","1","350.2"
"2205","guoxp",45,"7","4","1","543"
"2206","guoxp",46,"7","4","1","578.3"
"2207","guoxp",47,"5","3","1","356.5"
"2208","guoxp",48,"6","3","1","506.7"
"2209","guoxp",49,"4","3","1","332.5"
"2210","guoxp",50,"10","3","1","470.2"
"2211","guoxp",51,"8","3","1","577.6"
"2212","guoxp",52,"7","3","1","521.3"
"2213","guoxp",53,"6","3","1","465.6"
"2214","guoxp",54,"9","3","1","478"
"2215","guoxp",55,"8","3","1","364.1"
"2216","guoxp",56,"9","4","1","626.2"
"2217","guoxp",57,"6","3","1","437.2"
"2218","guoxp",58,"4","3","1","333.6"
"2219","guoxp",59,"5","3","1","365.6"
"2220","guoxp",60,"7","4","1","462.3"
"2221","guoxp",61,"8","4","1","538.1"
"2222","guoxp",62,"8","3","1","517.8"
"2223","guoxp",63,"7","3","1","483.5"
"2224","guoxp",64,"5","4","1","519.7"
"2225","guoxp",65,"12","4","1","540.9"
"2226","guoxp",66,"5","4","1","380.5"
"2227","guoxp",67,"5","3","1","395.2"
"2228","guoxp",68,"8","4","1","453"
"2229","guoxp",69,"4","3","1","335.5"
"2230","guoxp",70,"9","3","1","424.5"
"2231","guoxp",71,"7","3","1","493.4"
"2232","guoxp",72,"6","3","1","420.5"
"2233","guoxp",73,"6","3","1","560.2"
"2234","guoxp",74,"7","4","1","359.4"
"2235","guoxp",75,"7","3","1","529.3"
"2236","guoxp",76,"6","4","1","515.3"
"2237","guoxp",77,"9","4","1","564.5"
"2238","guoxp",78,"7","3","1","488.6"
"2239","guoxp",79,"11","3","1","476.9"
"2240","guoxp",80,"5","3","1","451.2"
"2241","guoxp",81,"7","3","1","536.4"
"2242","guoxp",82,"6","3","1","457.1"
"2243","guoxp",83,"6","3","1","396.4"
"2244","guoxp",84,"6","3","1","557.9"
"2245","guoxp",85,"9","3","1","539.3"
"2246","guoxp",86,"7","4","1","566.6"
"2247","guoxp",87,"5","4","1","381.2"
"2248","guoxp",88,"7","4","1","315"
"2249","guoxp",89,"9","4","1","471.9"
"2250","guoxp",90,"9","3","1","526.1"
"2251","guoxp",91,"6","3","1","399"
"2252","guoxp",92,"5","4","1","421.4"
"2253","guoxp",93,"7","3","1","523.4"
"2254","guoxp",94,"4","3","1","283.6"
"2255","guoxp",95,"6","3","1","510.3"
"2256","guoxp",96,"3","3","1","340.4"
"2257","guoxp",97,"4","3","1","351.6"
"2258","guoxp",98,"5","4","1","446.4"
"2259","guoxp",99,"5","3","1","387.1"
"2260","guoxp",100,"4","3","1","425.6"
"2261","guoxp",101,"4","4","1","351.6"
"2262","guoxp",102,"7","3","1","333.8"
"2263","guoxp",103,"7","3","1","385.2"
"2264","guoxp",104,"5","3","1","413.7"
"2265","guoxp",105,"6","3","1","370.9"
"2266","guoxp",106,"6","3","1","501.3"
"2267","guoxp",107,"5","4","1","423.3"
"2268","guoxp",108,"8","4","1","560.1"
"2269","guoxp",109,"4","4","1","435.6"
"2270","guoxp",110,"7","3","1","390"
"2271","guoxp",111,"6","4","1","497.1"
"2272","guoxp",112,"6","4","1","531.2"
"2273","guoxp",113,"6","3","1","442.2"
"2274","guoxp",114,"4","3","1","420.1"
"2275","guoxp",115,"5","3","1","498.8"
"2276","guoxp",116,"4","3","1","313.3"
"2277","guoxp",117,"6","3","1","417.3"
"2278","guoxp",118,"5","3","1","404.1"
"2279","guoxp",119,"7","3","1","478.7"
"2280","guoxp",120,"5","3","1","372.3"
"2281","hmk",1,"8","3","1","423.8"
"2282","hmk",2,"10","3","1","404.1"
"2283","hmk",3,"4","3","1","342.3"
"2284","hmk",4,"4","4","1","351"
"2285","hmk",5,"7","3","1","485.9"
"2286","hmk",6,"5","4","1","425"
"2287","hmk",7,"5","3","1","349.3"
"2288","hmk",8,"6","4","1","430.9"
"2289","hmk",9,"6","3","1","387.5"
"2290","hmk",10,"5","3","1","388.8"
"2291","hmk",11,"5","4","1","439.1"
"2292","hmk",12,"5","3","1","328.7"
"2293","hmk",13,"7","3","1","505.1"
"2294","hmk",14,"5","4","1","406.3"
"2295","hmk",15,"9","4","1","560"
"2296","hmk",16,"7","4","1","505.1"
"2297","hmk",17,"8","3","1","495.4"
"2298","hmk",18,"8","4","1","594.7"
"2299","hmk",19,"5","4","1","365.5"
"2300","hmk",20,"6","3","1","437.8"
"2301","hmk",21,"6","3","1","391.1"
"2302","hmk",22,"6","3","1","511.9"
"2303","hmk",23,"6","4","1","460.4"
"2304","hmk",24,"7","4","1","527.1"
"2305","hmk",25,"5","3","1","395.4"
"2306","hmk",26,"8","4","1","556"
"2307","hmk",27,"8","3","1","462.3"
"2308","hmk",28,"5","3","1","363.7"
"2309","hmk",29,"6","3","1","390.9"
"2310","hmk",30,"3","3","1","280.3"
"2311","hmk",31,"4","4","1","326.8"
"2312","hmk",32,"11","3","1","561.1"
"2313","hmk",33,"5","3","1","435.8"
"2314","hmk",34,"9","3","1","585.6"
"2315","hmk",35,"5","3","1","384.7"
"2316","hmk",36,"6","3","1","449.6"
"2317","hmk",37,"8","3","1","471.4"
"2318","hmk",38,"7","4","1","509.9"
"2319","hmk",39,"4","3","1","265.9"
"2320","hmk",40,"5","3","1","415.2"
"2321","hmk",41,"6","4","1","506.7"
"2322","hmk",42,"8","3","1","529.3"
"2323","hmk",43,"6","3","1","385.3"
"2324","hmk",44,"10","3","1","362.6"
"2325","hmk",45,"8","3","1","457.1"
"2326","hmk",46,"9","4","1","584.2"
"2327","hmk",47,"7","4","1","407"
"2328","hmk",48,"7","3","1","511.7"
"2329","hmk",49,"8","3","1","323"
"2330","hmk",50,"8","4","1","509.9"
"2331","hmk",51,"7","4","1","710.9"
"2332","hmk",52,"8","4","1","538.9"
"2333","hmk",53,"7","4","1","517.1"
"2334","hmk",54,"7","3","1","472.6"
"2335","hmk",55,"5","3","1","360.8"
"2336","hmk",56,"9","4","1","610.9"
"2337","hmk",57,"7","3","1","451.8"
"2338","hmk",58,"5","3","1","326.6"
"2339","hmk",59,"6","4","1","392.2"
"2340","hmk",60,"6","4","1","456"
"2341","hmk",61,"8","4","1","512.9"
"2342","hmk",62,"9","4","1","526.1"
"2343","hmk",63,"9","3","1","464.4"
"2344","hmk",64,"6","3","1","472"
"2345","hmk",65,"7","4","1","561.9"
"2346","hmk",66,"5","4","1","354.7"
"2347","hmk",67,"6","4","1","422.9"
"2348","hmk",68,"5","3","1","374.5"
"2349","hmk",69,"5","3","1","332.3"
"2350","hmk",70,"6","4","1","461.9"
"2351","hmk",71,"7","3","1","511.8"
"2352","hmk",72,"7","4","1","462.9"
"2353","hmk",73,"10","3","1","590.8"
"2354","hmk",74,"6","3","1","348"
"2355","hmk",75,"8","3","1","549.7"
"2356","hmk",76,"7","4","1","528"
"2357","hmk",77,"9","4","1","580.4"
"2358","hmk",78,"9","3","1","482.6"
"2359","hmk",79,"6","3","1","455.4"
"2360","hmk",80,"6","3","1","435.2"
"2361","hmk",81,"8","3","1","550.9"
"2362","hmk",82,"10","3","1","474.3"
"2363","hmk",83,"7","3","1","396.9"
"2364","hmk",84,"7","3","1","530.1"
"2365","hmk",85,"10","3","1","533.3"
"2366","hmk",86,"12","4","1","563.9"
"2367","hmk",87,"6","3","1","328"
"2368","hmk",88,"4","3","1","301.4"
"2369","hmk",89,"8","3","1","441.7"
"2370","hmk",90,"8","3","1","549.2"
"2371","hmk",91,"5","3","1","406.4"
"2372","hmk",92,"4","3","1","378.9"
"2373","hmk",93,"8","4","1","565.2"
"2374","hmk",94,"4","4","1","339.1"
"2375","hmk",95,"7","3","1","522.5"
"2376","hmk",96,"5","3","1","338.2"
"2377","hmk",97,"5","3","1","365.7"
"2378","hmk",98,"6","3","1","388.8"
"2379","hmk",99,"5","3","1","391"
"2380","hmk",100,"8","3","1","452.3"
"2381","hmk",101,"5","4","1","352.2"
"2382","hmk",102,"7","4","1","361.6"
"2383","hmk",103,"6","3","1","413.6"
"2384","hmk",104,"5","3","1","398.4"
"2385","hmk",105,"4","4","1","412.2"
"2386","hmk",106,"7","4","1","553.1"
"2387","hmk",107,"6","4","1","434.3"
"2388","hmk",108,"8","3","1","554.5"
"2389","hmk",109,"6","3","1","390"
"2390","hmk",110,"8","4","1","420.1"
"2391","hmk",111,"6","3","1","439.2"
"2392","hmk",112,"8","3","1","499.4"
"2393","hmk",113,"5","4","1","457.2"
"2394","hmk",114,"10","4","1","458"
"2395","hmk",115,"11","3","1","489.3"
"2396","hmk",116,"4","3","1","313"
"2397","hmk",117,"6","4","1","423.3"
"2398","hmk",118,"10","3","1","402.9"
"2399","hmk",119,"7","3","1","474.4"
"2400","hmk",120,"4","3","1","350.8"
"2401","hp",1,"4","4","1","473.3"
"2402","hp",2,"7","3","1","408.1"
"2403","hp",3,"4","4","1","368.3"
"2404","hp",4,"3","4","1","351.8"
"2405","hp",5,"8","3","1","457.2"
"2406","hp",6,"4","3","1","386.2"
